file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,label
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_07\03-01-03-02-02-01-07.wav,0 days,0 days 00:00:04.037375,32.70203,0.18102723,30.92115,35.06443,36.40837,5.487221,169.25719,204.5684,85.64173,87.98204,0.50236857,0.9984737,0.023670038,0.4179859,1.0393165,1.0156465,9.505456,5.3891306,6.2612023,4.231782,0.035182554,1.7155427,1.3267951,0.6900412,4.7391763,1.0500327,4.03682,2.4673083,14.314434,0.48468658,751.4503,0.3890109,1091.3918,0.29258108,-115.208206,-0.8321077,1824.0476,0.17142415,-102.51455,-0.920221,2852.815,0.12865348,-103.295746,-0.90602446,-7.9899106,-0.59945774,15.099172,0.3693077,0.10360815,0.41757962,-0.015746925,-0.7611404,-13.212952,23.417807,-0.005677538,0.000735214,1.9900497,1.0075567,0.5,0.2178302,0.62,0.3234192,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_07\03-01-03-02-02-02-07.wav,0 days,0 days 00:00:03.837166667,35.832836,0.17646427,35.913143,38.118946,39.282356,3.369213,438.95975,424.3406,72.252426,50.60547,0.6286692,1.1075991,0.0407388,0.36365992,1.3818427,1.3411039,11.380457,5.644292,9.804747,6.0957527,0.028089914,1.4704634,1.0399852,0.7023742,6.4061027,0.801197,6.4684625,1.2494247,13.906415,0.68920153,648.28815,0.4953099,1110.4218,0.22079511,-141.00668,-0.6123626,1692.3112,0.21699174,-118.518265,-0.7669946,2717.9465,0.15238349,-119.26332,-0.7564342,-8.384194,-0.7203107,15.373602,0.47619382,0.088149935,0.43166935,-0.02041787,-0.7468673,-11.801077,21.56219,-0.02418132,0.0019536524,2.094241,1.591512,0.265,0.23535435,0.29285714,0.36946735,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_08\03-01-03-01-01-01-08.wav,0 days,0 days 00:00:03.503499999,33.755898,0.16142334,31.98524,35.166027,37.498577,5.513336,313.13232,271.35202,245.94186,297.36227,0.1724188,1.2975973,0.010034192,0.027871147,0.30876285,0.29872864,4.469746,2.7091334,4.803931,2.3398182,0.045275167,2.4543056,1.2859088,0.6227284,5.7717333,0.8107505,4.46028,2.5637722,14.578794,0.67041874,552.52856,0.354727,1204.6621,0.2128565,-138.10985,-0.6385621,1641.2773,0.16640523,-131.94243,-0.6652375,2642.9714,0.11076188,-133.51303,-0.6398086,-10.7795515,-0.76050043,20.750654,0.32290712,0.0535119,0.6642068,-0.010701315,-1.1367302,-12.792907,22.651329,-0.011979379,0.0077350326,2.0057306,1.1627908,0.3125,0.35421568,0.5225,0.5015663,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_08\03-01-03-01-01-02-08.wav,0 days,0 days 00:00:03.436750,34.502087,0.08690553,31.821,34.341667,36.840748,5.0197487,30.28846,10.575161,18.359425,12.938087,0.17536055,1.3021188,0.009633798,0.025931573,0.33286837,0.32323456,4.257602,2.740645,4.4262795,2.8937411,0.020185212,1.2258352,1.2330848,0.7662127,7.6273932,0.4036983,6.549942,1.2474155,17.066988,0.5144161,613.8754,0.4079556,1206.6694,0.21143213,-133.28847,-0.6705396,1689.0385,0.17428808,-130.0302,-0.67376065,2719.0178,0.101453364,-131.78964,-0.6465974,-11.782668,-0.8043009,20.106367,0.4214923,0.09448834,0.3615724,-0.012357277,-0.87157404,-14.794414,24.988668,-0.025129374,0.00783512,2.3391814,0.89020777,0.42999998,0.27940413,0.6666666,0.44002524,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_08\03-01-03-01-02-01-08.wav,0 days,0 days 00:00:03.470125,33.594315,0.13172887,31.679518,34.29428,36.97036,5.290842,229.31244,0.0,-2.2605748,12.682368,0.16938427,1.4276384,0.009042752,0.021399334,0.3116508,0.30260807,3.832954,2.4518595,2.5160062,1.6211156,0.029512493,1.1938041,1.1961739,0.781809,5.9242387,0.94501036,6.92794,1.4718363,17.488493,0.5274614,524.63245,0.46844688,1130.662,0.20151412,-133.88168,-0.67016596,1608.5231,0.1712337,-129.22517,-0.67481506,2662.8477,0.09214606,-130.41794,-0.65579027,-13.00279,-0.62061006,21.157465,0.39846173,0.09956416,0.40087646,-0.012453298,-0.86447996,-15.993487,26.355196,-0.025969122,0.007324639,1.734104,1.1730206,0.3275,0.22631559,0.5,0.46141085,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_08\03-01-03-01-02-02-08.wav,0 days,0 days 00:00:03.436770833,34.715473,0.07867219,31.994389,34.797546,37.472527,5.478138,79.37584,75.84074,26.105694,38.091187,0.2021678,1.4334595,0.009136179,0.027338386,0.35681048,0.3476743,5.0216107,2.650399,4.224885,3.0322092,0.016810464,1.0894846,1.0539455,0.7617287,6.491228,0.78990626,8.371727,1.1999897,17.909546,0.5015284,512.8537,0.41498315,1228.19,0.25414142,-137.8137,-0.6421098,1586.7842,0.15551266,-128.48347,-0.68765134,2640.567,0.09157377,-129.7554,-0.6678686,-11.23042,-0.68143255,19.521393,0.4062788,0.10265621,0.31282824,-0.012471705,-0.7485823,-13.336001,23.838585,-0.012065014,0.008577845,1.7543861,0.89020777,0.43666667,0.2735365,0.4975,0.46515453,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_08\03-01-03-02-01-01-08.wav,0 days,0 days 00:00:03.770416667,37.483284,0.120507896,33.742317,38.37175,41.68485,7.9425316,238.1933,221.61229,32.65683,41.36122,0.3587125,1.3061544,0.014187887,0.07867311,0.7382763,0.72408843,9.7469015,7.021151,7.714479,4.4290557,0.034455933,2.3472774,1.0880846,0.729119,8.357698,0.47802916,5.0613728,1.9524558,11.335416,0.7979604,547.78754,0.43711025,1238.8317,0.18024306,-140.52264,-0.62747926,1580.1366,0.16908857,-123.01582,-0.7415764,2627.533,0.11000461,-123.921555,-0.72573316,-9.832584,-0.94833314,19.209715,0.43999177,0.04261027,1.3510913,-0.011690708,-1.0075195,-11.767369,22.227142,-0.0073596863,0.0069668284,1.8617021,1.0810812,0.375,0.22808988,0.525,0.50102395,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_08\03-01-03-02-01-02-08.wav,0 days,0 days 00:00:03.903895833,36.570362,0.09195722,32.891212,36.4057,40.23458,7.3433685,106.159775,106.95796,33.401775,11.583189,0.32767016,1.2802736,0.01003515,0.07732105,0.6342639,0.6242287,8.667951,4.996007,7.4648924,3.7653067,0.024337346,1.0755639,1.0381896,0.6336045,8.873417,0.36166608,4.236657,2.656954,8.309837,1.1914076,510.25797,0.4142197,1111.3794,0.2289826,-142.50934,-0.602922,1539.8872,0.15496752,-128.38332,-0.6902849,2601.3032,0.11009049,-128.5515,-0.6857447,-10.72371,-0.8990478,18.247335,0.5316228,0.009502981,6.418127,-0.010501644,-1.0782524,-12.613028,22.336517,-0.022317749,0.0076890695,1.7994859,0.78125,0.5,0.34127212,0.5675,0.4930707,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_08\03-01-03-02-02-01-08.wav,0 days,0 days 00:00:03.837166667,38.12269,0.06913759,36.149918,38.98845,40.158897,4.00898,43.868645,14.206382,24.196789,15.458291,0.4017986,1.2545418,0.015166548,0.13279521,0.8764126,0.86124605,9.265156,5.6890583,8.3067255,4.721936,0.021501096,0.9271786,1.0510428,0.6901743,7.705336,0.56427413,4.804092,2.050934,9.915503,0.85772943,538.2467,0.53031,1136.0442,0.22702771,-158.09856,-0.4884544,1586.695,0.18563022,-121.93573,-0.7401684,2656.8713,0.116101995,-121.94042,-0.73854214,-8.036662,-0.9628417,16.080523,0.52320886,0.06920198,0.5420281,-0.011933247,-0.97158295,-13.863643,24.0609,-0.011968437,0.0066675306,1.8324608,0.530504,0.805,0.295,0.7033333,0.39203173,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_08\03-01-03-02-02-02-08.wav,0 days,0 days 00:00:03.937270833,38.13639,0.08215458,35.62138,39.41921,40.493355,4.871975,164.96744,212.37024,146.54414,104.97137,0.3225895,1.2119352,0.014689589,0.10667178,0.641606,0.6269164,7.9408517,5.459838,5.6359444,4.062699,0.022229776,1.1627498,1.173972,0.88039345,8.154497,0.6155154,5.4141097,1.8270711,11.072221,0.69496584,571.0628,0.4842792,1189.4772,0.21698812,-158.11139,-0.4823869,1619.6241,0.17033163,-128.28539,-0.6819277,2688.1074,0.11722374,-128.50932,-0.6774084,-10.250989,-0.7868423,17.866419,0.477108,0.089737,0.45197573,-0.013050732,-0.7611205,-10.237348,20.091871,0.007303979,0.0072719613,2.0408163,0.7751938,0.50666666,0.09177266,0.57,0.49663872,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_09\03-01-03-01-01-01-09.wav,0 days,0 days 00:00:03.336666667,22.154482,0.07665677,20.67218,21.722563,23.55939,2.887209,248.10452,264.91388,4.18802,15.309995,0.08615009,1.1484883,0.009922279,0.037504397,0.1628509,0.15292862,2.5536933,1.9851023,2.4127014,1.6562872,0.020942895,0.7111883,1.3586004,0.9353641,2.898387,0.9583676,4.3897276,2.9672642,24.854063,0.6127115,602.89886,0.43047357,1296.7346,0.23568645,-131.92763,-0.6819328,1596.8817,0.17435442,-135.90738,-0.6203165,2611.8032,0.14049307,-138.52658,-0.5835124,-17.337313,-0.43328407,27.295143,0.3512049,0.062500976,0.4806626,-0.011715213,-1.1168044,-8.967533,17.84388,0.021854902,0.00619102,3.0120482,1.8575851,0.18333334,0.13224556,0.28571427,0.32499918,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_09\03-01-03-01-01-02-09.wav,0 days,0 days 00:00:03.536854167,25.608637,0.11735674,23.390587,25.3647,28.601757,5.21117,82.91264,59.597923,42.95092,10.1131115,0.13398561,1.2674816,0.00718829,0.02157799,0.28414804,0.27695975,3.3099618,2.0268931,3.754149,2.3810515,0.022282284,0.9036269,1.4380828,0.82874984,3.104803,1.1586828,3.5301433,2.2260845,21.542177,0.35749236,751.82825,0.3858964,1234.578,0.24262543,-133.74675,-0.6741563,1748.875,0.15918851,-133.78023,-0.65266085,2752.0525,0.11700524,-135.7373,-0.62405187,-12.834537,-0.5310091,20.038227,0.3866516,0.06336742,0.7794385,-0.01431209,-1.0426797,-8.895522,18.277903,0.0001240973,0.009091555,2.840909,1.4409221,0.24,0.14656056,0.35999998,0.43358967,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_09\03-01-03-01-02-01-09.wav,0 days,0 days 00:00:03.303291667,24.24537,0.28869772,21.678108,23.359695,24.488007,2.8098984,83.2229,17.199852,16.126314,43.65839,0.10725991,1.2567426,0.0044392264,0.014934495,0.23841617,0.23397695,2.5499358,1.309687,2.5145004,1.9983975,0.01997062,0.9646385,1.3737633,0.65631425,2.413779,1.4630806,4.4967356,1.0733134,20.29439,0.5248631,696.60095,0.3957429,1318.91,0.19197455,-133.2569,-0.67775023,1698.8025,0.15872659,-132.49521,-0.6580148,2668.5686,0.13936713,-133.87515,-0.6378673,-12.049272,-0.7685261,18.157093,0.5613611,0.061243754,0.6413627,-0.009464211,-1.2033625,-6.443632,15.653659,0.047835056,0.013559081,2.431611,0.9259259,0.39,0.31155524,0.66333336,0.41962945,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_09\03-01-03-01-02-02-09.wav,0 days,0 days 00:00:03.470145833,26.778187,0.29578775,23.89616,25.067732,26.562193,2.6660328,34.795006,33.833958,58.972313,0.0,0.15757708,1.2356051,0.0119354455,0.02510869,0.31394362,0.30200818,3.690866,2.2567375,3.9825888,3.2687066,0.028266657,1.0842776,1.49718,0.5612268,2.8280299,1.3782585,2.5988276,2.632204,18.579363,0.5886775,887.5228,0.3379581,1145.0784,0.27797768,-122.3598,-0.76444715,1853.9823,0.13322021,-121.42734,-0.76104695,2941.1394,0.12512943,-123.075516,-0.73494285,-9.794867,-1.067539,17.284576,0.69352007,0.06704617,0.6444738,-0.009344031,-1.5807399,-3.027869,12.503603,0.03759964,0.009711695,2.601156,0.5865103,0.71,0.32,0.64666665,0.4360683,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_09\03-01-03-02-01-01-09.wav,0 days,0 days 00:00:03.770437500,36.71402,0.09712026,34.5688,37.111565,38.709427,4.140625,108.98297,60.393692,115.673256,103.169685,0.50081986,1.1945235,0.024714759,0.18521392,1.2370627,1.212348,10.38724,5.49798,8.351247,3.8876488,0.026969546,1.3813384,1.030259,0.9072593,7.1936307,0.787286,6.9932017,1.690071,17.71148,0.57375157,812.7978,0.33561972,1108.5841,0.23828566,-121.32563,-0.7795446,1813.6073,0.14028455,-115.3996,-0.80002177,2752.7285,0.11704831,-116.63992,-0.7803078,-10.947543,-0.59421587,18.471329,0.42697436,0.093916595,0.43772456,-0.01541131,-0.9789434,-6.8250628,17.92089,0.012676472,0.007564426,2.393617,1.347709,0.32799998,0.13466997,0.39,0.42478228,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_09\03-01-03-02-01-02-09.wav,0 days,0 days 00:00:04.170833333,35.092216,0.14652099,32.12568,37.358513,38.45839,6.3327103,419.37097,567.0442,58.731724,66.86857,0.43385252,1.1236166,0.039627876,0.22692555,0.81446797,0.7748401,7.791734,4.0970526,6.1089835,3.7408159,0.040334765,1.38893,1.165535,0.8871003,5.9809437,0.9185702,5.475378,2.067945,18.44519,0.3964324,755.4443,0.3543392,1189.8403,0.25705254,-113.040054,-0.8474552,1757.0757,0.14686859,-103.39393,-0.89404297,2735.306,0.1089623,-105.314766,-0.85988986,-11.766898,-0.52541524,20.077202,0.35900357,0.10518127,0.3395951,-0.017710324,-0.7470995,-6.326681,15.934349,0.025179533,0.0056571476,3.125,1.9464719,0.2525,0.1994837,0.23875,0.27624434,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_09\03-01-03-02-02-01-09.wav,0 days,0 days 00:00:03.570250,36.017853,0.11546067,34.82733,37.06364,38.265602,3.4382706,65.85942,59.846092,32.48948,58.022945,0.5959983,1.2656926,0.012596806,0.069545,1.3534676,1.3408707,15.067592,9.649398,13.955748,7.7764277,0.04196756,1.8863021,1.0590404,0.57608205,5.995666,0.7122722,11.463266,0.79235536,17.387646,0.30677673,962.5486,0.25502563,1019.86945,0.2873155,-130.93987,-0.6901274,1965.7776,0.1117673,-125.54521,-0.7290584,2917.0786,0.07491955,-126.388054,-0.7163502,-8.5047245,-0.695748,15.07825,0.43549195,0.08078625,0.45575124,-0.012873983,-1.1755607,-6.700233,16.350582,0.015638161,0.008345692,2.247191,0.56980056,0.68,0.28,0.5175,0.4184719,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_09\03-01-03-02-02-02-09.wav,0 days,0 days 00:00:03.570229167,33.237167,0.12278149,31.338835,34.55663,36.208584,4.869749,99.30143,37.688076,38.964054,19.2632,0.3927641,1.3000079,0.021550275,0.09438026,0.7406762,0.7191259,8.945262,6.9525523,9.683499,5.0133047,0.07592241,2.1532526,1.5517299,0.7058474,6.1452017,0.6949324,6.489303,1.7971935,20.045765,0.39305958,727.0708,0.3530636,1145.6857,0.17952293,-129.80609,-0.70982677,1732.7157,0.1518154,-124.27831,-0.72518426,2685.1409,0.12800421,-125.61856,-0.7055471,-12.443273,-0.49723843,21.825502,0.36831224,0.09420918,0.4909366,-0.0132742785,-0.9658033,-4.472884,14.87614,0.022010077,0.008010357,2.247191,1.1396011,0.3525,0.3814692,0.402,0.40111843,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_10\03-01-03-01-01-01-10.wav,0 days,0 days 00:00:03.503499999,36.5631,0.117848754,34.96945,36.34513,39.13074,4.161289,200.21083,216.35811,174.81847,217.51411,0.42989725,1.3118281,0.012523439,0.03245655,0.9926156,0.98009217,9.307718,5.5214186,10.80484,6.1912136,0.020673681,1.0378546,1.1508393,0.75715464,8.3910055,0.42933106,6.2015777,1.7852199,18.791044,0.54124403,554.17926,0.57574135,1112.2328,0.29184243,-150.2717,-0.5476761,1533.4435,0.24653673,-128.90865,-0.68854594,2545.0056,0.15966111,-131.84949,-0.64421564,-11.665341,-0.68187124,22.641552,0.34672925,0.1255919,0.20856053,-0.01339689,-0.741189,-9.696151,18.868492,0.0054115593,0.004324481,2.5787966,0.8720931,0.44,0.4243426,0.68,0.47017726,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_10\03-01-03-01-01-02-10.wav,0 days,0 days 00:00:03.470125,39.08133,0.14144552,36.745834,41.316692,42.357094,5.6112595,114.49164,138.73149,74.49466,58.725567,0.43343025,1.2874186,0.013820934,0.050510507,0.95333546,0.9395145,9.267208,5.5149646,12.585453,8.457184,0.048889283,1.8968801,1.0561507,0.7746071,7.904156,0.60198146,6.0575633,1.6500125,16.67475,0.6131631,637.1498,0.49197578,1112.7675,0.29802856,-151.73576,-0.52962214,1642.1453,0.22741674,-126.64037,-0.69537693,2677.5217,0.145266,-128.96512,-0.6606438,-13.4869375,-0.63736707,22.621737,0.38041058,0.10889626,0.2675071,-0.017042805,-0.64132524,-5.557072,15.772145,0.026967678,0.0056229043,2.3121388,0.87976545,0.45,0.38738436,0.4975,0.47509867,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_10\03-01-03-01-02-01-10.wav,0 days,0 days 00:00:03.303291667,43.04522,0.08484993,40.662453,42.369312,45.592194,4.929741,51.687824,18.402433,50.429905,28.039593,0.42846677,1.2674981,0.0141343875,0.09789274,0.9965824,0.982448,14.62297,8.894387,13.334457,7.1979413,0.030142767,1.2922269,1.0252037,0.8442424,9.946338,0.49576765,11.369297,0.56728894,16.766115,0.5193721,558.9611,0.51905257,1140.845,0.24501877,-169.24283,-0.39824438,1568.0809,0.21512218,-128.57404,-0.6806464,2601.923,0.15253904,-130.5788,-0.65276283,-11.429219,-0.6840959,21.429386,0.38041502,0.13229251,0.28085467,-0.014873079,-0.7261211,-3.1197767,12.936762,0.034027614,0.0052674366,2.1276596,0.9259259,0.42,0.36368483,0.4775,0.3450634,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_10\03-01-03-01-02-02-10.wav,0 days,0 days 00:00:03.336666667,39.08035,0.08636625,35.834137,40.224392,41.525307,5.6911697,142.24522,194.16057,128.7258,166.7667,0.5030372,1.3235986,0.02680222,0.07280956,1.1245334,1.0977312,12.232926,7.898213,13.787489,6.455989,0.034752917,1.458622,1.1904938,0.80166686,7.6235604,0.533383,9.855458,0.9236612,15.79666,0.62997836,562.10236,0.48410165,1060.6738,0.23436265,-159.67633,-0.47193828,1592.4155,0.21682024,-129.00166,-0.6852084,2594.7725,0.14847423,-129.86665,-0.67246485,-11.76798,-0.73489773,19.966736,0.50454974,0.11863053,0.2384163,-0.016978819,-0.47439638,-4.25034,10.041856,0.045640282,0.0021426901,2.1084337,0.6116208,0.64,0.24,0.64666665,0.400777,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_10\03-01-03-02-01-01-10.wav,0 days,0 days 00:00:03.837166667,45.577232,0.09539489,43.86078,46.19673,48.28433,4.4235497,179.10912,223.74557,77.25661,101.98698,1.1279607,1.1461014,0.070895314,0.40628767,2.2442017,2.1733065,29.423233,17.56319,24.440191,10.308318,0.04260422,1.2274331,1.2642229,0.8320883,6.5240107,1.1711214,1.1492513,9.140631,7.1373224,1.6766458,940.1879,0.27533117,897.1851,0.39668941,-115.3017,-0.79296595,2003.5684,0.1487119,-102.839035,-0.8814321,3040.953,0.0952202,-104.12726,-0.85865796,-5.621588,-1.7416056,16.900854,0.4779345,0.14969142,0.26528847,-0.0061164596,-1.4531515,2.1243598,4.7638516,0.058702882,0.0064143753,2.356021,1.061008,0.49249998,0.46191856,0.56333333,0.3262242,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_10\03-01-03-02-01-02-10.wav,0 days,0 days 00:00:03.503499999,44.63242,0.15398073,39.189404,47.59001,48.760963,9.57156,119.95742,40.018105,28.248238,15.672728,0.96408707,1.2378473,0.01414757,0.26743913,2.2966132,2.2824657,25.747341,16.267897,29.475863,17.055094,0.05339127,1.4729419,1.3326831,0.6670748,6.541002,1.0858474,3.5832152,3.4105377,6.795902,1.9499689,818.41705,0.36053544,900.9961,0.4052275,-122.617096,-0.75287974,1899.4006,0.18417938,-106.325806,-0.8623157,2920.6104,0.12579736,-107.206635,-0.8470558,-6.7826204,-1.609183,17.520905,0.4988261,0.14350525,0.25149885,-0.008256744,-1.2224376,-4.188388,14.200506,0.027728958,0.007057958,2.2922635,1.1627908,0.42,0.4545327,0.27333334,0.31388247,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_10\03-01-03-02-02-01-10.wav,0 days,0 days 00:00:03.737062500,48.034805,0.10651235,43.662605,49.17328,49.960495,6.2978897,-52.757774,93.00434,36.373993,28.482212,1.2020886,1.2647442,0.02854402,0.36367023,2.1759982,2.1474543,40.29768,30.358332,40.242664,21.342411,0.023082655,1.3721102,1.1077449,0.60021085,8.148916,0.7287705,4.4304633,2.0165477,8.91803,1.1276146,902.23553,0.32265624,965.02167,0.32106566,-132.20033,-0.6624966,1899.4911,0.16642866,-114.29122,-0.7925991,2936.6008,0.10645585,-113.7941,-0.78731465,-4.706603,-1.8373258,14.91139,0.46958178,0.13979295,0.24743107,-0.009030777,-1.1286656,-0.22805132,7.1726627,0.054833896,0.0044129607,2.1505377,1.3623979,0.33400002,0.18467267,0.45749998,0.41637573,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_10\03-01-03-02-02-02-10.wav,0 days,0 days 00:00:03.970645833,45.592438,0.09031138,42.3619,45.23816,48.637722,6.2758217,44.879875,33.59845,129.36537,140.16968,1.2074236,1.299868,0.013019946,0.47032365,2.39242,2.3794,32.273148,24.944113,28.354488,19.621798,0.04296327,0.8626407,1.3716276,0.68392444,5.149629,1.220733,8.372984,0.85939306,5.7105517,1.5704055,977.1924,0.24905233,825.95,0.42412466,-121.5906,-0.73712075,2028.9872,0.14091888,-110.2085,-0.8241881,3016.6968,0.09679272,-110.53123,-0.81851673,-4.9626136,-1.6581721,14.649546,0.45488596,0.14186713,0.2058832,-0.007129233,-1.653253,-5.796945,14.709127,0.021854654,0.006267137,2.5252526,1.0230179,0.47,0.47953102,0.4825,0.4297892,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_11\03-01-03-01-01-01-11.wav,0 days,0 days 00:00:03.103104167,30.184706,0.10508521,29.893585,30.778837,31.462992,1.5694065,144.9317,112.17492,96.716705,88.91993,0.12928881,1.3775257,0.009003803,0.017730502,0.29256678,0.28356296,3.6552398,2.633054,3.1024883,1.5666226,0.03784011,1.5022587,1.4211471,0.76094645,5.7285438,0.67643774,3.922847,2.1532161,26.158688,0.25247285,492.3112,0.3965549,1168.7338,0.22438157,-138.8178,-0.6491598,1451.1663,0.17786208,-139.58112,-0.6154668,2476.9536,0.10774288,-142.93858,-0.5663305,-14.930654,-0.5333353,26.238304,0.28100914,0.06899035,0.4864018,-0.014014963,-0.8335821,-16.593172,27.554876,-0.02893026,0.007215864,1.9417477,0.65789473,0.5,0.26999998,0.66333336,0.4490236,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_11\03-01-03-01-01-02-11.wav,0 days,0 days 00:00:03.203208333,27.369339,0.13097157,24.753448,27.63797,31.60278,6.849331,29.143974,8.953293,17.320887,9.103361,0.1388019,1.3217343,0.008310177,0.014695749,0.2952304,0.28692022,3.1977196,1.6223,3.594198,1.6924366,0.024147237,0.97843266,1.4708273,0.67053664,4.3517056,0.7816861,7.494431,0.642273,27.54645,0.34516662,508.82376,0.46383306,1150.5499,0.2127961,-129.18843,-0.71919936,1490.4631,0.17793721,-131.42293,-0.66844344,2507.4092,0.10634123,-134.52032,-0.6227479,-16.047009,-0.5367649,26.394136,0.36131534,0.0553356,0.5931804,-0.013480032,-0.770542,-16.68843,28.320393,-0.033705898,0.008138434,2.1943574,0.31847134,1.1999999,0.0,0.955,0.055,happy
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_11\03-01-03-01-02-01-11.wav,0 days,0 days 00:00:03.169833333,26.740692,0.09161403,24.61139,26.491552,29.31419,4.7028008,56.693157,60.627903,39.077698,27.877897,0.14717399,1.3092935,0.008745912,0.016036479,0.334741,0.3259951,2.4385467,1.6358835,2.9858906,1.6695701,0.029599331,3.074724,0.81880075,0.42265972,5.196699,0.53752756,2.8447635,1.9525294,25.404766,0.2655433,407.4316,0.27766722,1166.7743,0.15554748,-132.62479,-0.70190954,1375.6556,0.13316298,-136.02654,-0.6418796,2387.3618,0.10058918,-138.79904,-0.6010505,-15.057685,-0.45504665,25.375275,0.27451438,0.07279324,0.46248296,-0.014995258,-0.6051094,-17.149708,28.318356,-0.037379373,0.0081806015,1.904762,0.64516133,0.53499997,0.205,0.65999997,0.40307152,happy
