file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_12\03-01-05-02-01-02-12.wav,0 days,0 days 00:00:03.670333333,43.502964,0.089386396,40.024956,43.04673,47.246048,7.221092,64.19523,22.958946,89.16471,52.934525,1.0225116,1.3104042,0.039696265,0.08968723,2.1472955,2.1075993,25.894379,15.3191395,24.013504,14.93584,1.0379045,1.6647944,9.723979,1.1716404,-6.007845,-2.7225263,0.50480384,38.296074,-4.2230115,-4.2989874,0.068681106,1.4596713,0.96567535,0.731583,5.071255,1.2118524,6.1139183,1.3592182,14.986529,0.6240153,763.29297,0.34339774,1182.0381,0.23129058,-146.65385,-0.59030825,1760.1688,0.16465864,986.8882,0.39871693,-126.68796,-0.72419393,2779.5889,0.10534296,875.30896,0.49326363,-128.52748,-0.6914092,-4.069095,-1.773115,17.833017,0.44028857,0.07074297,0.6614096,-0.0048749773,-2.234322,2.4639113,0.84840596,14.625819,0.70149,-20.395853,-0.77403915,-12.102319,-2.0006166,-20.51106,-0.7619239,-12.679726,22.3505,0.009544778,0.0066750646,0.15908049,2.1857924,1.3850416,0.26999998,0.23400854,0.42799997,0.4516813,-20.98308
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_12\03-01-05-02-02-01-12.wav,0 days,0 days 00:00:03.803812500,35.67004,0.18459134,30.781837,36.243813,41.23405,10.452213,225.10408,253.73662,77.35541,61.94768,0.5648012,1.3456339,0.017837044,0.1713543,1.1879443,1.1701072,13.818139,7.0625143,12.274407,6.2687373,0.39025375,1.680214,12.631894,1.0974543,-0.087405026,-164.39195,2.1198099,8.321293,-3.0884376,-5.8789234,0.06363546,2.57054,1.2039955,0.72362256,6.094015,0.70678514,7.267304,1.2719045,16.516773,0.644331,510.90262,0.42390314,1190.3927,0.23320277,-143.21364,-0.59403855,1510.8555,0.18240388,797.0038,0.38389063,-122.889114,-0.7427712,2569.604,0.11919004,812.9437,0.55727184,-125.656525,-0.697871,-8.678535,-0.9369421,20.774508,0.39372745,0.05202594,1.0909361,-0.011450613,-1.1188262,0.89047086,0.87044615,23.576292,0.4971437,-8.042403,-2.2233074,0.756476,32.849453,-16.033745,-1.3251661,-6.266444,16.105556,0.028672883,0.008329915,0.04235693,1.8469657,1.6042781,0.25,0.14094916,0.41799998,0.4049395,-28.233862
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_12\03-01-05-02-02-02-12.wav,0 days,0 days 00:00:03.837166667,39.228397,0.17852168,34.464306,41.141697,44.966175,10.501869,203.67218,172.06587,106.96285,28.313637,0.8090924,1.3768368,0.021598492,0.21504974,1.63205,1.6104516,21.714972,11.712901,24.578184,12.798617,0.8137923,1.6229767,11.583836,1.1837387,-3.230789,-5.815591,-2.2451546,-9.613054,-2.6836178,-6.043815,0.06187242,1.4094727,1.4554751,0.65349984,5.4829197,1.0259054,6.3724937,1.6456904,17.472084,0.6061892,697.9653,0.37447247,1218.6792,0.29271042,-139.29907,-0.6426528,1663.0243,0.175219,1028.564,0.391174,-123.17597,-0.7569488,2679.8728,0.116126105,924.6111,0.48031768,-126.36923,-0.7057643,-6.606387,-1.2327033,20.627445,0.38418457,0.062306985,1.006454,-0.0073065693,-1.83388,1.9588208,0.7638381,19.748554,0.6318782,-17.449509,-1.1429234,-13.676288,-1.9507941,-16.295786,-1.0135518,-12.658972,23.58986,0.022065545,0.00810151,0.070282556,1.8324608,1.591512,0.24333334,0.12215655,0.36166668,0.41091025,-23.320515
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_13\03-01-05-01-01-01-13.wav,0 days,0 days 00:00:03.436770833,27.167278,0.09391452,24.901058,27.228104,29.70914,4.8080826,57.16338,34.11388,5.3834357,12.765622,0.21758772,1.3154702,0.0060859662,0.0148479715,0.48278478,0.47669882,6.1903243,3.7085495,5.3796244,2.7714896,0.093833424,1.3914449,11.784638,1.3271264,4.8938365,1.8940997,8.265782,1.7981316,2.6683426,5.581285,0.021987895,0.9463678,1.3676513,0.5713629,3.017782,1.1600043,0.008250888,737.09674,17.639597,0.4419895,671.1206,0.38216054,1051.0437,0.18722291,-127.94823,-0.7430686,1751.5125,0.15619813,746.75665,0.68180156,-131.31932,-0.6819176,2782.9539,0.12497975,703.9842,0.45792142,-132.42078,-0.6653047,-10.615594,-0.70392054,19.176285,0.39829326,0.075737126,0.5611466,-0.016327178,-0.95349115,0.23751901,0.47657886,26.116587,0.42176154,-0.21087137,-59.344154,13.307076,1.4283607,-4.569143,-4.636847,-6.6932063,17.485855,0.013839869,0.010289157,0.01256415,2.6315792,0.89020777,0.40666667,0.23921166,0.52,0.4763927,-40.872208
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_13\03-01-05-01-01-02-13.wav,0 days,0 days 00:00:03.536854167,29.925175,0.12488798,27.429049,30.810804,32.596077,5.1670284,211.679,147.61095,19.673302,18.158825,0.26680145,1.3118556,0.006635858,0.01574823,0.5713016,0.56466573,6.054204,3.8678648,7.0347385,4.3236227,0.1280531,1.4045068,11.350552,1.290838,5.23952,1.633397,6.9264517,1.9723138,1.6864618,9.432121,0.038180258,1.3654311,1.478118,0.6333626,3.7604437,1.0238147,0.14880642,59.39405,18.278246,0.35596755,661.67334,0.3973933,1053.5625,0.22535415,-128.64977,-0.7344054,1733.1708,0.17362438,676.86383,0.5145184,-129.5587,-0.69557834,2776.8118,0.13216895,654.2715,0.31417888,-130.99112,-0.6732201,-10.989839,-0.6053093,19.919926,0.34749788,0.06993012,0.6429553,-0.016785212,-0.8791871,0.3187042,0.5046285,24.262022,0.4264557,0.7616782,14.840864,10.197473,1.8857708,-6.3510175,-3.5012891,-7.581353,18.692472,0.0069227507,0.010476654,0.014131327,2.5568182,0.86455333,0.42999998,0.24124674,0.5275,0.48365146,-38.295063
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_13\03-01-05-01-02-01-13.wav,0 days,0 days 00:00:03.603604167,27.502098,0.10523721,25.141556,27.9835,29.84651,4.704954,97.38031,57.894066,9.755315,21.960289,0.2652328,1.3052028,0.007175822,0.018895311,0.5449798,0.537804,5.7796907,3.1249735,6.454138,4.3077426,0.11158334,1.3794069,11.878942,1.3069338,6.1481795,1.564803,9.064293,1.7327561,4.426922,3.4852931,0.053537343,1.9746883,1.3715388,0.6277752,2.8298197,1.4848549,0.53050244,13.952954,17.522951,0.4152414,737.6464,0.3528435,1049.0065,0.24223605,-125.46307,-0.76121455,1808.605,0.15443544,729.71234,0.5062707,-125.616325,-0.7326544,2853.127,0.10400464,669.0294,0.34014395,-126.94034,-0.71168464,-10.016107,-0.75587565,19.87662,0.40503356,0.09483377,0.41806355,-0.014653613,-0.9876969,0.27164465,0.48915073,25.227299,0.46873707,0.051927995,232.9272,13.129739,1.6606442,-4.0632267,-5.2106867,-7.5201683,17.752834,0.010017972,0.010363029,0.00943439,2.5069637,0.84745765,0.45666668,0.36527008,0.525,0.44240817,-38.501854
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_13\03-01-05-01-02-02-13.wav,0 days,0 days 00:00:03.370020833,30.111126,0.10572733,28.863457,30.43798,32.446907,3.5834503,53.239136,39.82945,40.72551,20.830168,0.3018847,1.3833147,0.006001938,0.015649742,0.6564326,0.6504307,8.299459,5.668952,8.068319,5.7315526,0.15940781,1.4796793,10.936414,1.4147439,5.091341,1.8704327,7.8341117,1.6776835,1.8997344,8.289532,0.022772653,1.0557507,1.318806,0.5406116,3.8876681,0.9918461,1.291215,7.8462315,17.54919,0.4096868,775.08887,0.34864157,979.50494,0.24560058,-131.01599,-0.7065112,1850.5419,0.17013784,658.16437,0.4081848,-130.27924,-0.6918821,2876.8845,0.119939834,619.1004,0.323166,-131.77962,-0.6686599,-9.532923,-0.7419062,18.792562,0.42768675,0.109600924,0.29525632,-0.014320344,-1.1538633,0.4157079,0.5182013,24.145761,0.5239381,-1.3121331,-8.704312,11.825597,1.5762144,-7.133442,-3.1066287,-7.1074543,17.396059,0.02105525,0.010483183,0.012155347,2.3809524,1.2084593,0.29749998,0.16498105,0.66999996,0.38944402,-36.40419
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_13\03-01-05-02-01-01-13.wav,0 days,0 days 00:00:03.670333333,39.696926,0.14334317,37.468052,41.77793,43.642166,6.174114,169.22472,202.29045,156.09451,123.07148,1.1043978,1.4033165,0.009093043,0.05241099,2.333225,2.324132,21.109432,13.026041,23.065561,11.206241,0.8765531,1.6080686,5.1846294,1.8247416,-0.48506138,-24.973581,-0.8856898,-18.40044,-2.1931076,-9.764035,0.05074715,1.7153211,1.017938,0.7088519,5.557927,1.1641419,5.574144,2.352914,12.143297,0.8357228,815.3651,0.31580794,921.42456,0.27478835,-130.47469,-0.73602915,1873.9825,0.15762664,688.0669,0.4445346,-118.07661,-0.8023201,2914.4412,0.107485935,657.89136,0.5454562,-118.69363,-0.7904126,-4.875753,-1.4653621,14.5050745,0.44774994,0.050101787,0.9047346,-0.009348456,-1.6128945,2.0440655,0.755898,7.3581715,1.3233984,-8.987792,-1.4129357,-10.6040945,-1.7810513,-18.272238,-1.357579,-10.207678,21.380877,-0.009975173,0.009273894,0.039838545,1.9125683,1.3850416,0.296,0.14178857,0.5,0.46070597,-20.074373
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_13\03-01-05-02-01-02-13.wav,0 days,0 days 00:00:04.270937500,34.917427,0.15149713,31.8265,36.1085,39.44756,7.6210594,82.1809,51.63761,49.037514,13.642222,0.67267174,1.3721787,0.009796075,0.20113522,1.3496737,1.3398777,19.02625,11.61355,14.238574,10.05569,0.5255712,1.5868734,10.533936,1.0855658,5.244749,2.3581772,7.4002566,2.0825937,2.8597603,6.583527,0.04589598,1.6044221,1.4078776,0.5787791,4.2041206,1.1505649,6.848692,1.6539531,13.478952,0.6926751,671.87933,0.4513422,1051.2318,0.31256875,-129.04738,-0.6968682,1718.7092,0.22555327,757.0534,0.57551676,-119.67696,-0.74690115,2722.0754,0.13958055,810.4947,0.841456,-119.89607,-0.7421045,-9.737897,-0.7485948,17.435286,0.43962073,0.021438945,3.0322177,-0.016504664,-1.0343349,1.1081812,0.8665583,16.17885,0.6004759,1.2173822,12.605003,6.9281173,2.9852438,-5.8856907,-4.161518,-13.717409,25.232597,-0.022948386,0.007071652,0.07877872,1.8779343,1.9002376,0.21875,0.10959442,0.28,0.42476463,-26.069197
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_13\03-01-05-02-02-01-13.wav,0 days,0 days 00:00:03.570229167,39.840294,0.11107141,39.40675,40.54624,42.215065,2.8083153,477.36368,622.0745,30.325722,25.14124,0.981584,1.2717448,0.0071932026,0.054640554,2.2301722,2.222979,21.516108,11.539066,20.822193,9.755463,0.7879644,1.4371954,6.00189,1.6087027,1.8042881,7.1269455,-2.4153187,-7.0272307,-2.7690012,-7.1201134,0.03333141,1.925355,1.2744049,0.6634977,6.0684056,0.78504723,8.151637,2.7038271,12.770611,1.5723431,790.9749,0.3628481,947.55273,0.24951741,-135.1337,-0.6925075,1913.3112,0.1770086,621.8033,0.45847014,-123.00395,-0.7494306,2934.4158,0.11981739,579.6659,0.4475556,-123.425095,-0.7421872,-5.6988125,-1.1781173,15.365845,0.412828,0.060933415,0.571875,-0.014480172,-1.0654982,1.8672518,0.58082145,8.659902,0.9599892,-7.5072684,-1.9086654,-10.414191,-2.1027665,-17.371607,-1.3410339,-8.385542,19.570408,0.0066717924,0.008899671,0.057572324,2.247191,0.85470086,0.4733333,0.33249897,0.505,0.44048268,-23.337626
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_13\03-01-05-02-02-02-13.wav,0 days,0 days 00:00:04.170833333,42.885635,0.110374816,41.051384,43.492508,45.729225,4.677841,117.737595,58.98236,13.476154,28.641731,1.6220318,1.2124006,0.0095571885,0.64424896,3.6311338,3.6215765,23.703535,14.518898,25.10044,10.120754,1.3226498,1.4864124,2.5614104,3.7766354,-3.7470107,-4.0185666,-10.716042,-1.7557244,-10.0706415,-2.0740633,0.028418237,2.7156942,1.0450919,0.9042048,8.151048,0.77163625,6.681343,1.1925933,14.71727,0.71525997,931.37585,0.2849967,906.4128,0.31135678,-111.41566,-0.8820169,2038.939,0.16133541,577.26733,0.51766384,-103.33556,-0.91118705,3092.6406,0.0979424,550.06934,0.5335998,-104.63096,-0.8881163,-4.880175,-1.4763757,15.327181,0.48085442,0.08564702,0.46137542,-0.0062529347,-1.4751478,2.6025124,0.8092414,2.604676,3.7710607,-13.047989,-1.1766512,-21.38631,-0.9081374,-23.313683,-0.9285744,-6.602022,17.198423,0.017891303,0.008988993,0.044529483,1.6826924,1.459854,0.3383333,0.3042705,0.32333332,0.39793915,-16.341972
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_14\03-01-05-01-01-01-14.wav,0 days,0 days 00:00:03.603583333,40.45907,0.13664962,35.278492,40.73884,45.33245,10.053959,522.24084,486.77673,16.391241,79.01847,0.23246324,1.5743723,0.0052116867,0.06269879,0.39213246,0.38692078,7.10596,6.1282964,6.891715,4.4641385,0.11221619,2.0161762,4.21465,3.257289,0.4165659,30.581667,0.30978277,48.297306,-9.236744,-1.9955311,0.045669883,1.6179383,1.2989627,0.634783,5.1534276,0.77083766,7.889362,1.4727852,16.694555,0.69594944,747.85547,0.47719848,1017.3518,0.3687109,-155.59683,-0.5023669,1775.1881,0.1940204,936.9129,0.43614617,-143.5513,-0.57344216,2848.0244,0.11459616,798.33453,0.62734735,-144.59088,-0.5578066,-6.656326,-1.2610574,16.438715,0.5889282,0.12759674,0.3570417,-0.009144609,-1.3857534,0.3300061,0.93625504,12.850039,1.1057196,-5.9399137,-3.1330383,-0.65315866,-34.212227,-27.399109,-0.6732768,0.0004056615,8.05697,0.0965473,0.01025924,0.018960565,1.9498608,1.6949153,0.175,0.029297326,0.39166668,0.46286845,-39.44281
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_14\03-01-05-01-01-02-14.wav,0 days,0 days 00:00:03.703708333,41.088753,0.15552905,38.271782,41.271774,45.694977,7.423195,977.74146,1209.096,49.167797,0.9113884,0.2703612,1.38123,0.0053350367,0.019786112,0.5654323,0.5600973,8.331326,5.0196843,8.365643,3.7894874,0.1330223,1.5462908,6.1377378,2.162364,-0.072699904,-169.9857,0.31406322,39.544556,-11.840367,-1.6937834,0.03436518,1.5036076,1.1638858,0.6797989,4.659236,1.254819,0.5243128,66.49655,8.311161,4.401055,702.26953,0.44625086,1118.4548,0.34297088,-150.56363,-0.53780615,1755.9219,0.22320685,813.735,0.4923256,-130.59952,-0.67778003,2867.2961,0.10225661,753.87,0.5706733,-131.94032,-0.6564358,-6.927265,-1.5221641,17.146496,0.65142286,0.1125662,0.43604568,-0.012793987,-1.4921023,0.34191442,0.6091433,13.570634,1.1312296,-7.054614,-2.2832332,-0.5067709,-34.44403,-32.352463,-0.5542948,-2.6156733,11.540138,0.091974646,0.012868004,0.014122048,2.1680217,1.3736265,0.264,0.23660938,0.44,0.4863332,-38.536358
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_14\03-01-05-01-02-01-14.wav,0 days,0 days 00:00:03.737062500,40.810745,0.10002304,37.400795,40.177246,45.274002,7.873207,44.21911,21.034,42.21571,33.02473,0.30638385,1.3651036,0.0070763524,0.07153762,0.625312,0.61823565,11.305098,7.631996,10.410332,6.188853,0.1575944,1.6337835,5.164572,2.873035,-0.32523766,-40.448177,1.9361898,7.3853984,-14.159803,-1.7376151,0.02338989,0.9256216,1.2224101,0.82634455,6.3011775,0.8382012,9.890971,0.90620565,17.32623,0.55952346,635.0603,0.48926285,1064.0052,0.35639682,-166.43422,-0.42650932,1650.5723,0.18701655,807.9406,0.45924073,-138.59949,-0.620363,2800.3538,0.093510196,550.76746,0.8236895,-139.50755,-0.60515034,-7.354592,-1.1715528,16.358643,0.59328145,0.13704328,0.29613674,-0.016500171,-1.0371011,0.43287215,0.6550978,13.994414,1.0761981,-9.17327,-1.9493852,1.0474575,19.573936,-40.768055,-0.58595204,-0.4480315,8.222316,0.1045971,0.010623026,0.029044421,1.8817204,1.3623979,0.236,0.07683749,0.474,0.46581542,-36.650517
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_14\03-01-05-01-02-02-14.wav,0 days,0 days 00:00:03.903916667,42.629307,0.20670338,37.69006,44.918964,49.690807,12.000748,184.71463,147.97926,88.365685,97.23758,0.31448066,1.3319746,0.0077246185,0.09047768,0.6433327,0.6356081,10.628128,5.493618,8.404427,5.8183055,0.18072923,1.5955136,3.957355,3.6815624,-3.4119797,-4.1266155,-3.4161217,-4.843238,-15.152064,-1.5243909,0.057577934,1.3631437,1.1682955,0.63199556,5.896113,1.0930384,-0.6344936,-45.621304,7.9732103,3.9581046,791.181,0.46113357,1068.989,0.29885894,-149.29807,-0.5569957,1724.9277,0.19818473,825.5314,0.4399736,-131.13535,-0.6754059,2947.0369,0.093913816,545.22125,0.5069333,-132.67674,-0.647949,-7.8756785,-0.99826485,18.87802,0.5245953,0.15547204,0.20711264,-0.010908293,-1.3367162,0.4473719,0.712543,12.427447,1.131202,-13.182885,-1.2960157,-9.739053,-2.254428,-38.228836,-0.5531602,1.6261218,6.1476655,0.1065184,0.011757673,0.032875944,2.5706942,1.8229167,0.1942857,0.12499796,0.385,0.43816853,-36.596188
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_14\03-01-05-02-01-01-14.wav,0 days,0 days 00:00:04.270937500,45.967552,0.16911925,37.10913,49.31014,50.9345,13.825371,267.5504,187.8914,154.60985,135.2411,1.130873,1.4276886,0.009252686,0.333132,2.1182508,2.108998,31.516066,19.647484,28.831852,20.37671,1.1089764,1.6670887,2.7775855,4.4986672,-12.707214,-1.4881856,-3.254532,-4.86813,-19.39763,-1.2073244,0.078348756,1.0992844,1.660038,0.48260102,1.168374,4.527895,4.431719,1.9398102,9.314703,1.4558505,1006.16656,0.34412083,799.5387,0.45417154,-124.190056,-0.77305394,2040.4236,0.19325374,806.9794,0.51255715,-108.73118,-0.89004,3100.482,0.12324912,761.9161,0.5469264,-110.715126,-0.8544179,-0.44112965,-14.302761,11.161251,0.7705295,0.11524919,0.2674351,-0.0074196276,-1.864809,2.3880005,0.8830282,5.2490687,2.5992317,-29.065292,-0.52518153,-9.642817,-1.858762,-38.37439,-0.48205513,0.20983107,7.2070527,0.103911,0.011184969,0.04221146,1.8779343,1.6627078,0.26857144,0.11605769,0.35999998,0.44616884,-21.125607
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_14\03-01-05-02-01-02-14.wav,0 days,0 days 00:00:04.371020833,49.659195,0.11973607,46.162956,49.837402,53.710526,7.5475693,211.36287,290.22083,90.20131,48.946114,0.87627983,1.3462545,0.009411857,0.3202215,1.70393,1.6945182,26.24439,19.156898,20.19757,10.728925,0.7980144,1.6335976,1.2002412,10.0226345,-12.334201,-1.5673131,-3.8009818,-3.8441386,-20.930244,-1.1416948,0.04696735,0.998387,1.4834306,0.6455426,3.0479,1.9403083,3.1457174,3.1479058,7.148409,1.8085312,1029.3892,0.27803296,763.33105,0.5276313,-130.23582,-0.7073608,2070.8267,0.1605318,676.1366,0.5658901,-113.14941,-0.8186703,3153.925,0.107481614,775.82196,0.54829365,-113.670746,-0.8073695,-0.7618725,-8.655668,11.691969,0.6894971,0.10803915,0.3810558,-0.0077964845,-1.8215377,1.6526943,0.8907859,2.9377763,4.213181,-28.76139,-0.5558152,-10.911883,-1.5438759,-41.129005,-0.4212041,0.76171553,6.7189884,0.098437205,0.009548278,0.12198663,2.0642202,1.62413,0.2742857,0.14251387,0.442,0.45656982,-24.2694
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_14\03-01-05-02-02-01-14.wav,0 days,0 days 00:00:04.170833333,49.782845,0.105705984,45.900383,50.108315,54.265774,8.365391,146.86438,147.40234,136.80688,109.31082,1.0000082,1.3956825,0.008427155,0.15448382,2.2416112,2.233184,33.97835,17.052425,24.164207,14.313492,1.0475918,1.5681965,1.3189279,6.667522,-13.366186,-1.446554,-5.7460046,-2.3370452,-19.866348,-1.2665039,0.05190199,1.7312212,1.3287789,0.4696641,4.786221,1.2826456,4.4511104,2.3067987,8.322188,1.337455,1030.9209,0.26203954,800.5556,0.38895863,-128.09787,-0.7287384,2111.4307,0.15095785,735.643,0.5354468,-117.156265,-0.79197615,3179.1116,0.0964711,722.5514,0.51222396,-118.045876,-0.7771452,-2.8256035,-3.1940422,14.464726,0.6541443,0.113132834,0.44764334,-0.0071614264,-2.1776161,2.3558385,0.7483359,3.6686788,2.932559,-29.865292,-0.58312863,-12.244816,-1.3259389,-43.62517,-0.446078,1.3447719,7.085547,0.09722687,0.013750941,0.0384085,2.4038463,0.97323596,0.445,0.25441107,0.44799998,0.4329157,-21.36564
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_14\03-01-05-02-02-02-14.wav,0 days,0 days 00:00:04.404416667,44.547367,0.20382497,35.518547,48.047497,51.771873,16.253326,394.5318,456.65222,171.88828,117.784775,0.8751719,1.4350061,0.00818918,0.23284231,1.7512677,1.7430785,27.483915,15.757561,17.864655,15.077679,0.79058295,1.7441036,2.0782669,6.0645227,-7.3680086,-2.5547538,-3.8368456,-3.840579,-19.787271,-1.3016323,0.0912895,1.4147562,1.5215393,0.7599163,2.2841651,2.739146,2.894362,6.0393925,6.066075,1.8277194,983.7766,0.35098752,782.33734,0.47040287,-131.22462,-0.69969857,2079.4497,0.18909818,673.81036,0.5895768,-124.07733,-0.7337619,3165.772,0.11486055,639.37115,0.5389112,-123.997856,-0.7309211,-2.7631204,-2.8550794,12.5522585,0.7321913,0.13225329,0.30244914,-0.0058318255,-2.297439,1.7468226,0.9410477,4.467621,3.037547,-22.184172,-0.84530276,-8.738324,-2.08706,-43.233112,-0.5252408,-0.32981512,8.39462,0.10275119,0.0075661386,0.18798569,1.8223236,2.3041477,0.16499999,0.13647343,0.2290909,0.35523242,-24.309069
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_15\03-01-05-01-01-01-15.wav,0 days,0 days 00:00:03.636979167,29.549479,0.13851519,26.573364,29.295258,33.93969,7.3663254,245.6631,343.6709,39.370815,30.00062,0.3171711,1.4341831,0.014051387,0.034927957,0.6131774,0.59912604,10.323022,5.918825,9.850704,4.971691,0.16352114,1.5749072,15.855341,0.89938736,1.3806664,9.091375,13.000314,1.0903904,3.0912006,4.543398,0.03893101,1.4347353,1.8158498,0.5974844,3.676446,1.070109,5.56678,1.3874923,15.7567835,0.39455262,666.90454,0.42508227,1164.8472,0.2137197,-136.28426,-0.65883577,1695.068,0.19029328,810.1444,0.53231776,-133.20534,-0.6616842,2736.133,0.12923463,686.6489,0.31163198,-134.36969,-0.6435475,-8.575145,-0.6572181,16.237497,0.34146816,0.027440207,2.0400283,-0.012685904,-1.1443825,0.4203111,0.6674739,27.886194,0.4081564,-6.857379,-1.9925799,17.486986,1.0236219,-5.1577377,-3.4809644,-9.996768,19.37334,-0.0062147835,0.004073425,0.021698335,2.486188,1.1204482,0.315,0.23135471,0.5525,0.46767375,-35.42339
